"StoreID","Store_Code","Mechanic_Code","Order_Number","Sku_Code","Category","Qty_Aki","Qty_Oli","Qty_Ban","Qty_Service","Qty_Service_Express","Total_Sale_Mechanic","Score_Card_Score","Growth_Sales_Score","Target_Store_Score","Best_Mechanic_Code","Stock_Opname","Kondisi_Booth","Quiz"
"1022052404198","123050211372514041","POS","2023-05-02","2023-05-02","SP00001110","1","5000.00","0.00","5000.00","offline","Cash","offline","0.0"
"1022052404198","123050211372514041","POS","2023-05-02","2023-05-02","SK20081000000912","1","49000.00","0.00","49000.00","offline","Cash","offline","36852.0"
"1022022204030","123050211074270709","POS","2023-05-02","2023-05-02","IAF9015","1","276000.00","10000.00","266000.00","online","BCAVA","UP100001230502110754000002","201600.0"
"1022022204030","123050211074270709","POS","2023-05-02","2023-05-02","SK20072400000896","1","5000.00","0.00","5000.00","online","BCAVA","UP100001230502110754000002","2757.0"
"1022052404198","123050211442242151","POS","2023-05-02","2023-05-02","SK20081000000912","1","49000.00","0.00","49000.00","offline","Cash","offline","36852.0"
"1022052404198","123050211442242151","POS","2023-05-02","2023-05-02","SP00001110","1","5000.00","0.00","5000.00","offline","Cash","offline","0.0"
"1021120603960","123050211132421616","Online","2023-05-02","2023-05-02","IAF8028","1","224000.00","0.00","224000.00","online","BCAVA","UP100001230502111324000002","227611.0"
"1022052404198","123050211445496453","POS","2023-05-02","2023-05-02","SP00001110","1","5000.00","0.00","5000.00","offline","Cash","offline","0.0"
"1022052404198","123050211445496453","POS","2023-05-02","2023-05-02","SK20081000000912","1","49000.00","0.00","49000.00","offline","Cash","offline","36852.0"
"1022052404198","123050211305310631","POS","2023-05-02","2023-05-02","SK20081000000912","1","49000.00","0.00","49000.00","offline","Cash","offline","36852.0"
"1022052404198","123050211305310631","POS","2023-05-02","2023-05-02","SP00001110","1","5000.00","0.00","5000.00","offline","Cash","offline","0.0"
"1022052404198","123050212002870401","POS","2023-05-02","2023-05-02","SP00001110","1","5000.00","0.00","5000.00","offline","Cash","offline","0.0"
"1022052404198","123050212002870401","POS","2023-05-02","2023-05-02","SK20081000000912","1","49000.00","0.00","49000.00","offline","Cash","offline","36852.0"
"1022052404198","123050211340374137","POS","2023-05-02","2023-05-02","SK20081000000912","1","49000.00","0.00","49000.00","offline","Cash","offline","36852.0"
"1022052404198","123050211340374137","POS","2023-05-02","2023-05-02","SP00001110","1","5000.00","0.00","5000.00","offline","Cash","offline","0.0"
"1022052404198","123050211514710665","POS","2023-05-02","2023-05-02","SK20081000000912","1","49000.00","0.00","49000.00","offline","Cash","offline","36852.0"
"1022052404198","123050211514710665","POS","2023-05-02","2023-05-02","SP00001110","1","5000.00","0.00","5000.00","offline","Cash","offline","0.0"
"1022052404198","123050211585882075","POS","2023-05-02","2023-05-02","SP00001110","1","5000.00","0.00","5000.00","offline","Cash","offline","0.0"
"1022052404198","123050211585882075","POS","2023-05-02","2023-05-02","SK20081000000912","1","49000.00","0.00","49000.00","offline","Cash","offline","36852.0"
"1022052404198","123050211414241945","POS","2023-05-02","2023-05-02","SK20081000000912","1","49000.00","0.00","49000.00","offline","Cash","offline","36852.0"
"1022052404198","123050211414241945","POS","2023-05-02","2023-05-02","SP00001110","1","5000.00","0.00","5000.00","offline","Cash","offline","0.0"
"1022052404198","123050211424600247","POS","2023-05-02","2023-05-02","SK20081000000912","1","49000.00","0.00","49000.00","offline","Cash","offline","36852.0"
"1022052404198","123050211424600247","POS","2023-05-02","2023-05-02","SP00001110","1","5000.00","0.00","5000.00","offline","Cash","offline","0.0"
"1022052404198","123050211464318957","POS","2023-05-02","2023-05-02","SP00001110","1","5000.00","0.00","5000.00","offline","Cash","offline","0.0"
"1022052404198","123050211464318957","POS","2023-05-02","2023-05-02","SK20081000000912","1","49000.00","0.00","49000.00","offline","Cash","offline","36852.0"
"1022052404198","123050211015543203","POS","2023-05-02","2023-05-02","SP00001110","1","5000.00","0.00","5000.00","offline","Cash","offline","0.0"
"1022052404198","123050211015543203","POS","2023-05-02","2023-05-02","SK20081000000912","1","49000.00","0.00","49000.00","offline","Cash","offline","36852.0"
"1022052404198","123050211460307856","POS","2023-05-02","2023-05-02","SK20081000000912","1","49000.00","0.00","49000.00","offline","Cash","offline","36852.0"
"1022052404198","123050211460307856","POS","2023-05-02","2023-05-02","SP00001110","1","5000.00","0.00","5000.00","offline","Cash","offline","0.0"
"10200108027","123050211255840125","Online","2023-05-02","2023-05-02","SK20030500000841","1","1246000.00","1246000.00","0.00","online","Cash","offline","0.0"
"1022052404198","123050211034413106","POS","2023-05-02","2023-05-02","SK20081000000912","1","49000.00","0.00","49000.00","offline","Cash","offline","36852.0"
"1022052404198","123050211034413106","POS","2023-05-02","2023-05-02","SP00001110","1","5000.00","0.00","5000.00","offline","Cash","offline","0.0"
"1022121304889","123050212222473316","POS","2023-05-02","2023-05-02","SK23010100003207","1","56000.00","0.00","56000.00","offline","Cash","offline","0.0"
"1022121304889","123050212222473316","POS","2023-05-02","2023-05-02","SK23010200003217","1","245000.00","0.00","245000.00","offline","Cash","offline","0.0"
"1022121304889","123050212222473316","POS","2023-05-02","2023-05-02","SK23010200003224","1","8000.00","0.00","8000.00","offline","Cash","offline","0.0"
"10200108027","123050212430957421","Online","2023-05-02","2023-05-02","SK20030500000841","1","1317200.00","1317200.00","0.00","online","Cash","offline","0.0"
"1022121304889","123050212472004024","POS","2023-05-02","2023-05-02","SK22123100003204","1","113000.00","0.00","113000.00","offline","Cash","offline","0.0"
"1022121304889","123050212472004024","POS","2023-05-02","2023-05-02","SK23010400003229","1","40000.00","0.00","40000.00","offline","Cash","offline","0.0"
"1022121304889","123050212472004024","POS","2023-05-02","2023-05-02","SK23010200003224","1","188000.00","0.00","188000.00","offline","Cash","offline","0.0"
"1022042204186","123050213474898828","Online","2023-05-02","2023-05-02","SK20120400001439","1","57000.00","0.00","57000.00","online","BCAVA","UP100001230502134749000002","42846.0"
"1022050904191","123050213195407217","Online","2023-05-02","2023-05-02","SK22072300002821","1","33000.00","0.00","33000.00","online","dana","UP100001230502131954000002","31655.0"
"1022050904191","123050213195407217","Online","2023-05-02","2023-05-02","SK20081000000913","2","16000.00","0.00","32000.00","online","dana","UP100001230502131954000002","12099.0"
"1022050904191","123050213195407217","Online","2023-05-02","2023-05-02","SK22092100002875","1","41000.00","10000.00","31000.00","online","dana","UP100001230502131954000002","39407.0"
"1022042204186","123050213490594829","Online","2023-05-02","2023-05-02","SK22072100002818","1","16000.00","0.00","16000.00","online","BCAVA","UP100001230502134906000002","12099.0"
"1022042204186","123050213352836022","Online","2023-05-02","2023-05-02","SK22091400002861","1","228000.00","25000.00","203000.00","online","BCAVA","UP100001230502133528000002","172080.0"
"1022042204186","123050213455020827","Online","2023-05-02","2023-05-02","SK22092100002870","2","37000.00","0.00","74000.00","online","BCAVA","UP100001230502134550000002","35208.0"
"1022041804184","123050214314487428","POS","2023-05-02","2023-05-02","SK22092100002872","1","33000.00","10000.00","23000.00","online","QRIS","UP100001230502143147000002","31763.0"
"1022041804184","123050214232752019","Online","2023-05-02","2023-05-02","SK20081000000913","1","16000.00","0.00","16000.00","online","BCAVA","UP100001230502142328000002","12099.0"
"1022041804184","123050214232752019","Online","2023-05-02","2023-05-02","SK22092100002873","1","48000.00","10000.00","38000.00","online","BCAVA","UP100001230502142328000002","45975.0"
"1022041804184","123050214232752019","Online","2023-05-02","2023-05-02","SK22061600002802","1","446000.00","10000.00","436000.00","online","BCAVA","UP100001230502142328000002","371250.0"
"1022041804184","123050214302014326","POS","2023-05-02","2023-05-02","SP00001110","1","5000.00","0.00","5000.00","offline","Cash","offline","0.0"
"1022041804184","123050214302014326","POS","2023-05-02","2023-05-02","SK20081000000912","1","49000.00","0.00","49000.00","offline","Cash","offline","36852.0"
"1022041804184","123050214345432530","POS","2023-05-02","2023-05-02","SK21081900002524","1","15000.00","0.00","15000.00","online","QRIS","UP100001230502143456000002","14400.0"
"1022041804184","123050214345432530","POS","2023-05-02","2023-05-02","SK22092100002873","1","48000.00","10000.00","38000.00","online","QRIS","UP100001230502143456000002","45975.0"
"1022041804184","123050214394523938","POS","2023-05-02","2023-05-02","SK22092100002870","1","37000.00","10000.00","27000.00","online","QRIS","UP100001230502143947000002","35208.0"
"10200113049","123050214153602711","Online","2023-05-02","2023-05-02","SK21101800002584","1","548340.00","0.00","548340.00","online","BNIVA","UP100001230502141710000001","0.0"
"1022041804184","123050214325975129","POS","2023-05-02","2023-05-02","SK22092100002872","1","33000.00","10000.00","23000.00","online","QRIS","UP100001230502143301000002","31763.0"
"10200520344","123050214091696704","Online","2023-05-02","2023-05-02","SK20092300001001","2","585900.00","1171800.00","0.00","online","Cash","offline","0.0"
"10200520344","123050214091696704","Online","2023-05-02","2023-05-02","SP00001088","1","250000.00","250000.00","0.00","online","Cash","offline","0.0"
"1022022204031","123050214135175208","POS","2023-05-02","2023-05-02","SP00001110","1","5000.00","0.00","5000.00","offline","Cash","offline","0.0"
"1022041804184","123050214363482931","POS","2023-05-02","2023-05-02","SK21081900002524","1","15000.00","0.00","15000.00","online","QRIS","UP100001230502143636000002","14400.0"
"1022041804184","123050214363482931","POS","2023-05-02","2023-05-02","SK22092100002870","1","37000.00","10000.00","27000.00","online","QRIS","UP100001230502143636000002","35208.0"
"1022050904191","123050215354151335","Online","2023-05-02","2023-05-02","SK20081000000913","1","16000.00","0.00","16000.00","online","dana","UP100001230502153542000002","12099.0"
"102008200481","123050215332295332","Online","2023-05-02","2023-05-02","SK20081000000912","1","49000.00","0.00","49000.00","online","BNIVA","UP100001230502153323000002","36852.0"
"102008200481","123050215332295332","Online","2023-05-02","2023-05-02","SK20081000000913","1","16000.00","0.00","16000.00","online","BNIVA","UP100001230502153323000002","12099.0"
"1022022204031","123050215122622411","Online","2023-05-02","2023-05-02","IAF8022","1","211000.00","0.00","211000.00","online","BCAVA","UP100001230502151226000002","207725.0"
"102008310497","123050216461881522","Online","2023-05-02","2023-05-02","SK20081000000913","1","16000.00","0.00","16000.00","online","BCAVA","UP100001230502164619000002","12099.0"
"102008310497","123050216461881522","Online","2023-05-02","2023-05-02","SK20120400001439","1","57000.00","0.00","57000.00","online","BCAVA","UP100001230502164619000002","42846.0"
"102008310497","123050216430037021","Online","2023-05-02","2023-05-02","IAF9027","1","255000.00","0.00","255000.00","online","BCAVA","UP100001230502164300000002","245330.0"
"102008310497","123050216125911507","Online","2023-05-02","2023-05-02","SK20120400001439","1","57000.00","0.00","57000.00","online","BCAVA","UP100001230502161259000002","42846.0"
"1022022204031","123050217003123703","Online","2023-05-02","2023-05-02","SK20072400000896","1","5000.00","0.00","5000.00","online","BCAVA","UP100001230502170031000002","2757.0"
"1022022204031","123050217003123703","Online","2023-05-02","2023-05-02","IAF9025","1","255000.00","0.00","255000.00","online","BCAVA","UP100001230502170031000002","232713.0"
"1021101103635","123050217094291812","Online","2023-05-02","2023-05-02","SK21081900002530","2","49000.00","0.00","98000.00","online","dana","UP100001230502170943000002","47040.0"
"1021101103635","123050217094291812","Online","2023-05-02","2023-05-02","SK22092100002873","1","48000.00","10000.00","38000.00","online","dana","UP100001230502170943000002","45975.0"
"1021101103635","123050217094291812","Online","2023-05-02","2023-05-02","SK20081000000913","1","16000.00","0.00","16000.00","online","dana","UP100001230502170943000002","12099.0"
"1023021605185","123050217114873815","POS","2023-05-02","2023-05-02","SK22120100003078","1","50000.00","0.00","50000.00","offline","Cash","offline","21483.0"
"1022060904221","123050217370836454","POS","2023-05-02","2023-05-02","IAI7035","1","228000.00","0.00","228000.00","offline","Cash","offline","195045.0"
"1022060904221","123050217370836454","POS","2023-05-02","2023-05-02","SK20081000000917","1","69000.00","0.00","69000.00","offline","Cash","offline","51837.0"
"1022060904221","123050217370836454","POS","2023-05-02","2023-05-02","SK22092100002873","1","48000.00","0.00","48000.00","offline","Cash","offline","45975.0"
"1022022204031","123050217162420820","Online","2023-05-02","2023-05-02","SK20081000000917","1","69000.00","0.00","69000.00","online","BCAVA","UP100001230502171624000002","51837.0"
"1022022204031","123050217162420820","Online","2023-05-02","2023-05-02","SK21060200002360","1","107000.00","0.00","107000.00","online","BCAVA","UP100001230502171624000002","80253.0"
"1022022204031","123050217162420820","Online","2023-05-02","2023-05-02","SK20081000000913","1","16000.00","0.00","16000.00","online","BCAVA","UP100001230502171624000002","12099.0"
"1022022204031","123050217213715931","Online","2023-05-02","2023-05-02","SK22072300002819","1","67000.00","0.00","67000.00","online","BCAVA","UP100001230502172137000002","64320.0"
"1022022204034","123050217143470017","Online","2023-05-02","2023-05-02","SK20081000000917","1","69000.00","0.00","69000.00","online","BCAVA","UP100001230502171435000002","51837.0"
"102008200481","123050217342291348","Online","2023-05-02","2023-05-02","SK20081000000917","1","69000.00","0.00","69000.00","online","QRIS","UP100001230502173423000002","51837.0"
"102008200481","123050217342291348","Online","2023-05-02","2023-05-02","PAF9006","1","235000.00","0.00","235000.00","online","QRIS","UP100001230502173423000002","193800.0"
"102008200481","123050217342291348","Online","2023-05-02","2023-05-02","PAF8006","1","206000.00","0.00","206000.00","online","QRIS","UP100001230502173423000002","170240.0"
"102008200481","123050217342291348","Online","2023-05-02","2023-05-02","SK20072400000896","1","5000.00","0.00","5000.00","online","QRIS","UP100001230502173423000002","2757.0"
"102008200481","123050217295682344","Online","2023-05-02","2023-05-02","SK20081000000912","1","49000.00","0.00","49000.00","online","dana","UP100001230502172957000002","36852.0"
"102008200481","123050217295682344","Online","2023-05-02","2023-05-02","SK20072400000896","1","5000.00","0.00","5000.00","online","dana","UP100001230502172957000002","2757.0"
"102008200481","123050217295682344","Online","2023-05-02","2023-05-02","IAF8028","1","224000.00","0.00","224000.00","online","dana","UP100001230502172957000002","227611.0"
"102008200481","123050217295682344","Online","2023-05-02","2023-05-02","IAF9027","1","255000.00","0.00","255000.00","online","dana","UP100001230502172957000002","245330.0"
"102008200481","123050217295682344","Online","2023-05-02","2023-05-02","SK20081000000913","1","16000.00","0.00","16000.00","online","dana","UP100001230502172957000002","12099.0"
"102008200481","123050217395120455","Online","2023-05-02","2023-05-02","PAF8006","1","206000.00","0.00","206000.00","online","dana","UP100001230502173951000002","170240.0"
"102008200481","123050217395120455","Online","2023-05-02","2023-05-02","SK20072400000896","1","5000.00","0.00","5000.00","online","dana","UP100001230502173951000002","2757.0"
"102008200481","123050217395120455","Online","2023-05-02","2023-05-02","SK20081000000917","1","69000.00","0.00","69000.00","online","dana","UP100001230502173951000002","51837.0"
"102008200481","123050217395120455","Online","2023-05-02","2023-05-02","PAF9006","1","235000.00","0.00","235000.00","online","dana","UP100001230502173951000002","193800.0"
"102008200481","123050217440878957","Online","2023-05-02","2023-05-02","IAF8028","1","224000.00","0.00","224000.00","online","dana","UP100001230502174409000002","227611.0"
"102008200481","123050217440878957","Online","2023-05-02","2023-05-02","IAF9025","1","255000.00","0.00","255000.00","online","dana","UP100001230502174409000002","232713.0"
"1022022204031","123050217192119727","Online","2023-05-02","2023-05-02","SK20081000000914","1","66000.00","0.00","66000.00","online","BCAVA","UP100001230502171921000002","49506.0"
"102008200481","123050217471725662","Online","2023-05-02","2023-05-02","PAI8010","1","242000.00","0.00","242000.00","online","dana","UP100001230502174717000002","199120.0"
"1022041804184","123050218512932943","POS","2023-05-02","2023-05-02","SK22092100002870","1","37000.00","10000.00","27000.00","online","BCAVA","UP100001230502185133000002","35208.0"
"1022050904191","123050218121512707","POS","2023-05-02","2023-05-02","SK20081000000912","1","49000.00","0.00","49000.00","offline","Cash","offline","36852.0"
"1022050904191","123050218121512707","POS","2023-05-02","2023-05-02","SP00001110","1","5000.00","0.00","5000.00","offline","Cash","offline","0.0"
"1022041804184","123050218475848638","POS","2023-05-02","2023-05-02","SK21081900002528","1","47000.00","0.00","47000.00","online","BCAVA","UP100001230502184802000002","44683.0"
"1022041804184","123050218475848638","POS","2023-05-02","2023-05-02","SK22072300002827","1","13000.00","0.00","13000.00","online","BCAVA","UP100001230502184802000002","12480.0"
"1023021605185","123050218225589520","POS","2023-05-02","2023-05-02","SK22120100003047","2","30000.00","0.00","60000.00","offline","Cash","offline","17495.0"
"1021081602216","123050218254415724","Online","2023-05-02","2023-05-02","SK22092100002875","1","41000.00","10000.00","31000.00","online","BCAVA","UP100001230502182544000002","39407.0"
"1021081602216","123050218222615218","Online","2023-05-02","2023-05-02","IAF8028","1","224000.00","10000.00","214000.00","online","kredivo","UP100001230502182226000002","227611.0"
"1022041804184","123050218460250736","POS","2023-05-02","2023-05-02","SK21081900002525","1","55000.00","0.00","55000.00","online","BCAVA","UP100001230502184605000002","52800.0"
"1022052404198","123050218503050442","Online","2023-05-02","2023-05-02","SK22092100002872","1","33000.00","33000.00","0.00","online","BCAVA","UP100001230502185031000002","31763.0"
"1022052404198","123050218503050442","Online","2023-05-02","2023-05-02","SK22091400002865","2","207000.00","50000.00","364000.00","online","BCAVA","UP100001230502185031000002","173520.0"
"1022041804184","123050218411240029","POS","2023-05-02","2023-05-02","SK21081900002524","1","15000.00","0.00","15000.00","online","BCAVA","UP100001230502184121000002","14400.0"
"1022041804184","123050218411240029","POS","2023-05-02","2023-05-02","SK20081000000916","1","46000.00","0.00","46000.00","online","BCAVA","UP100001230502184121000002","34521.0"
"1022050904191","123050218141929608","POS","2023-05-02","2023-05-02","SK20081000000912","1","49000.00","0.00","49000.00","offline","Cash","offline","36852.0"
"1022050904191","123050218141929608","POS","2023-05-02","2023-05-02","SP00001110","1","5000.00","0.00","5000.00","offline","Cash","offline","0.0"
"1022121404891","123050219265920035","POS","2023-05-02","2023-05-02","SK20081000000912","6","49000.00","0.00","294000.00","offline","Cash","offline","36852.0"
"1022121404891","123050219301585941","POS","2023-05-02","2023-05-02","SK20081000000912","4","49000.00","0.00","196000.00","offline","Cash","offline","36852.0"
"1022050904191","123050219050287504","POS","2023-05-02","2023-05-02","SK20081000000912","1","49000.00","0.00","49000.00","offline","Cash","offline","36852.0"
"1022050904191","123050219050287504","POS","2023-05-02","2023-05-02","SP00001110","1","5000.00","0.00","5000.00","offline","Cash","offline","0.0"
"1022041804184","123050219532962255","POS","2023-05-02","2023-05-02","SK22092100002870","1","37000.00","10000.00","27000.00","online","BCAVA","UP100001230502195334000002","35208.0"
"1022050904191","123050219071295506","POS","2023-05-02","2023-05-02","SK20081000000912","1","49000.00","0.00","49000.00","offline","Cash","offline","36852.0"
"1022050904191","123050219071295506","POS","2023-05-02","2023-05-02","SP00001110","1","5000.00","0.00","5000.00","offline","Cash","offline","0.0"
"1022052404198","123050219155085414","Online","2023-05-02","2023-05-02","IAF8028","1","224000.00","0.00","224000.00","online","BCAVA","UP100001230502191551000004","227611.0"
"1022052404198","123050219155085414","Online","2023-05-02","2023-05-02","SK20072400000896","2","5000.00","0.00","10000.00","online","BCAVA","UP100001230502191551000004","2757.0"
"1022052404198","123050219155085414","Online","2023-05-02","2023-05-02","SK22061600002789","1","215000.00","0.00","215000.00","online","BCAVA","UP100001230502191551000004","178500.0"
"1022041804184","123050219552154158","POS","2023-05-02","2023-05-02","SK22092100002874","1","45000.00","10000.00","35000.00","online","BCAVA","UP100001230502195525000002","42853.0"
"1022052404198","123050219180545216","Online","2023-05-02","2023-05-02","SK20081000000914","1","66000.00","0.00","66000.00","online","BCAVA","UP100001230502191805000002","49506.0"
"1022052404198","123050219180545216","Online","2023-05-02","2023-05-02","SK20081000000911","1","45000.00","0.00","45000.00","online","BCAVA","UP100001230502191805000002","33855.0"
"1021081602216","123050219114830509","Online","2023-05-02","2023-05-02","SK22092100002875","1","41000.00","10000.00","31000.00","online","BCAVA","UP100001230502191148000002","39407.0"
"1022050904191","123050219580455561","Online","2023-05-02","2023-05-02","SK22092100002875","1","41000.00","10000.00","31000.00","online","dana","UP100001230502195805000002","39407.0"
"1022041804184","123050219565131959","POS","2023-05-02","2023-05-02","SK22092100002874","1","45000.00","10000.00","35000.00","online","BCAVA","UP100001230502195655000002","42853.0"
"1022121404891","123050219215343125","POS","2023-05-02","2023-05-02","SK20081000000914","2","66000.00","0.00","132000.00","offline","Cash","offline","49506.0"
"1021081602216","123050219192015018","Online","2023-05-02","2023-05-02","SK22092100002875","1","41000.00","10000.00","31000.00","online","BCAVA","UP100001230502191920000002","39407.0"
"1022050904191","123050219363193044","Online","2023-05-02","2023-05-02","SK22092100002875","1","41000.00","10000.00","31000.00","online","dana","UP100001230502193632000002","39407.0"
"1021081602216","123050219241657027","Online","2023-05-02","2023-05-02","SK22092100002870","1","37000.00","10000.00","27000.00","online","BCAVA","UP100001230502192417000002","35208.0"
"1022050904191","123050220055323404","Online","2023-05-02","2023-05-02","SK22092100002875","1","41000.00","10000.00","31000.00","online","dana","UP100001230502200553000002","39407.0"
